Time (milliseconds)	ax	ay	az	mx	my	mz	ts	alti
424192	912	416	64	-41850	-1200	9450	424171	391.7937
424261	912	448	80	-42900	-750	9000	424238	391.3234
424292	912	400	64	-42000	-1050	9600	424270	391.7224
424344	896	432	64	-41550	-600	9900	424321	392.3671
424391	912	432	64	-41700	-1200	10050	424370	391.1464
424440	928	432	64	-40950	-1050	10350	424417	392.2799
424508	912	416	96	-42150	-750	10200	424487	392.124
424542	912	400	80	-42000	-750	10500	424519	391.4793
424589	912	432	96	-41550	-1050	10050	424567	391.7937
424644	912	432	64	-42300	-2250	9750	424621	392.124
424693	928	432	64	-42750	-900	9300	424672	391.6352
424739	896	432	64	-42150	-450	10350	424717	391.7937
424793	912	432	80	-41250	-150	9900	424771	392.124
424841	896	448	64	-42150	-900	10350	424820	390.6602
424892	912	448	64	-41250	-450	9900	424867	392.2641
424942	912	416	80	-42750	-1500	10350	424921	391.4608
424992	880	432	80	-41550	-1050	9750	424969	391.9496
425038	896	432	96	-41100	-1050	10350	425017	392.0183
425095	912	400	80	-41700	-1050	9750	425071	391.7752
425140	912	432	64	-41850	-1050	9750	425119	392.1055
425208	928	432	64	-41550	-1650	10350	425187	392.1055
425242	912	432	80	-41850	-1200	10350	425221	391.1305
425292	912	432	80	-42000	-1650	10350	425269	392.5785
425338	896	432	80	-41250	-600	10050	425317	392.0025
425393	912	416	64	-41850	-450	9600	425371	391.8466
425460	896	432	64	-42150	-1050	10050	425439	392.4041
425494	912	432	80	-41700	-1050	10200	425470	391.6008
425543	912	432	96	-41400	-1200	10350	425521	392.0897
425591	928	432	112	-41700	-2100	10200	425569	391.8466
425639	928	432	80	-41850	-1950	9150	425617	392.0025
425706	928	416	64	-42000	-1650	10050	425683	392.0897
425741	912	432	80	-41850	-1050	9750	425719	391.6722
425789	912	416	64	-42150	-1650	9900	425767	391.8281
425843	912	416	64	-41850	-1050	9900	425822	392.56
425892	912	416	80	-42450	-1350	10050	425869	391.6722
425960	912	432	80	-42300	-600	10200	425939	391.7409
425993	912	432	64	-42150	-1350	9750	425971	391.3393
426041	896	432	80	-42000	-450	10200	426019	391.7409
426090	928	432	80	-42000	-1800	10050	426068	391.8281
426143	928	416	64	-42000	-450	9900	426121	392.1425
426212	896	432	80	-40950	-900	9000	426187	392.2297
426244	912	448	64	-41100	-1500	9900	426222	391.4951
426292	912	416	80	-41100	-1200	10500	426271	391.6537
426343	896	432	64	-41850	-450	10200	426319	391.3234
426388	912	432	64	-41550	-1350	9750	426367	392.5415
426458	912	416	96	-41700	-900	10050	426435	391.8096
426490	912	432	64	-41700	-1950	9750	426469	391.9681
426539	928	416	64	-41550	-1050	9900	426517	392.2112
426592	912	432	64	-42000	-1800	9600	426571	391.8809
426642	928	432	64	-41550	-150	9600	426619	391.9681
426708	928	400	64	-42000	-1800	10350	426687	391.6378
426743	912	432	96	-41700	-1200	9750	426721	391.7937
426790	912	432	64	-41550	-450	9750	426769	391.6378
426840	928	432	80	-40950	-1500	9450	426817	392.021
426892	928	432	64	-41550	-1200	10650	426871	391.9496
426961	912	416	80	-41700	-1200	9600	426940	391.9496
426992	912	416	64	-41400	-900	10650	426970	391.9496
427044	912	432	64	-41850	-600	10200	427021	391.8651
427091	880	416	48	-41250	-1650	9900	427069	392.2641
427140	896	448	80	-42450	-1050	10650	427117	391.2177
427329	928	416	64	-41400	-900	9900	427307	391.8466
427360	912	432	80	-40950	-1200	9300	427339	391.688
427392	912	416	64	-42150	-1350	9450	427370	390.6285
427424	912	416	80	-40800	-900	9750	427402	391.8466
427456	912	400	64	-41850	-1050	9600	427435	392.0923
427524	912	416	80	-40800	-1500	9300	427502	392.0025
427560	896	432	80	-41700	-750	10650	427535	391.5163
427592	896	448	64	-42000	-1500	10050	427570	391.0988
427624	912	448	80	-41700	-1200	9600	427602	392.2482
427656	896	432	64	-41550	-1350	10050	427634	391.4291
427724	912	416	80	-42300	-900	10050	427702	391.4291
427756	912	416	48	-41250	-1350	9750	427734	391.8307
427792	928	432	80	-41550	-1500	10200	427771	391.9866
427840	928	416	64	-42300	-1500	9900	427819	391.5004
427910	928	432	48	-41700	-1500	10650	427887	392.1451
427945	896	448	48	-41550	-1950	9750	427922	391.9021
427992	928	432	80	-41850	-1500	9750	427970	391.9021
428040	912	416	48	-41850	-600	9150	428017	392.0579
428092	896	416	96	-41700	-1800	10050	428071	391.5691
428160	912	416	64	-40950	-1200	10650	428139	391.8149
428191	928	432	80	-42300	-1350	10650	428170	392.198
428244	912	432	64	-40800	-900	9600	428221	391.6405
428290	896	432	64	-41550	-1500	10050	428269	392.0394
428340	912	432	80	-41850	-1050	10200	428317	392.0262
428408	912	432	80	-41700	-1350	9600	428387	391.4502
428442	912	432	80	-41400	-900	10050	428419	391.6246
428489	912	416	48	-41550	-1500	10050	428467	391.5374
428544	912	416	64	-41700	-1050	10500	428521	391.12
428591	896	416	80	-42150	-1050	10050	428569	392.0949
428658	880	416	64	-42000	-1650	10200	428635	392.2535
428693	928	416	64	-40800	-750	10200	428671	392.1663
428742	912	432	48	-41250	-1650	9750	428719	391.4344
428791	912	416	64	-41700	-1050	9900	428767	392.0077
428843	928	432	64	-41700	-1350	10050	428821	391.9232
428908	896	416	64	-41550	-1650	10050	428887	391.5057
428940	912	432	80	-42450	-1350	9750	428918	392.4807
428993	896	432	48	-42150	-300	10200	428972	390.9455
429042	912	432	80	-42300	-600	10200	429019	392.0632
429088	912	416	80	-42150	-900	9900	429067	391.26
429156	896	416	96	-41400	-600	10350	429135	391.4185
429191	928	416	80	-41700	-750	9150	429169	391.5929
429240	912	432	48	-41250	-900	9900	429218	391.7488
429292	896	432	48	-41550	-1650	9450	429271	391.26
429341	896	432	48	-41700	-1050	9600	429319	391.4185
429408	912	432	80	-41700	-1200	10050	429386	391.9761
429443	928	432	80	-41700	-750	11100	429422	391.8201
429492	944	416	64	-42000	-1350	9900	429470	392.0632
429539	896	400	64	-42150	-750	10200	429518	392.0632
429595	928	432	64	-41250	-600	10500	429571	391.3313
429665	912	416	64	-42000	-750	9300	429643	391.8889
429698	896	432	80	-42300	-600	10200	429674	391.6457
429743	912	432	80	-41550	-1050	10500	429721	391.733
429792	928	416	80	-41700	-300	9600	429769	390.8425
429839	896	432	64	-41550	-1350	9900	429817	391.001
429910	912	432	64	-41100	-300	10050	429887	391.5744
429941	928	416	64	-41700	-750	10050	429919	392.1346
429990	896	416	96	-41850	-450	10350	429967	392.8638
430043	912	432	80	-41550	-1200	9600	430021	391.5744
430094	912	416	80	-41400	-1500	10350	430069	392.1346
430160	912	432	96	-41100	-1800	10200	430139	391.733
430192	912	432	48	-41550	-900	9450	430171	392.1346
430240	896	432	64	-41250	-750	9750	430219	392.1346
430289	912	432	48	-41400	-1350	10200	430267	391.4027
430342	912	432	80	-42150	-1650	9900	430321	390.9138
430408	912	416	64	-41400	-1050	9450	430387	392.1346
430441	912	416	64	-41100	-1050	9900	430418	391.7171
430493	944	448	48	-42000	-600	10050	430472	392.2059
430541	928	416	64	-42600	-750	9900	430519	391.5427
430588	912	416	64	-41400	-900	10500	430567	392.2059
430656	928	432	48	-41700	-600	10200	430635	392.0315
430690	928	416	64	-41850	-1650	10350	430669	392.2059
430740	912	416	64	-41850	-1200	9750	430717	391.873
430792	896	432	80	-41700	-1050	10350	430771	391.7171
430841	912	416	48	-42000	-300	9600	430819	391.5427
430910	912	432	64	-40950	-750	9900	430887	391.873
430944	912	432	64	-41400	-900	9900	430921	392.1029
430992	912	448	64	-41250	-1050	10200	430969	391.7884
431040	896	416	64	-41250	-1200	9300	431017	391.371
431093	912	432	80	-41550	-1500	9450	431071	392.1874
431268	896	432	64	-41700	-1800	10350	431247	391.614
431300	896	432	64	-41400	-1050	10200	431278	392.4332
431334	912	432	64	-41250	-1500	9900	431310	392.1029
431364	912	416	64	-41250	-900	9900	431342	391.371
431434	912	448	80	-41250	-1650	8850	431411	391.371
431467	912	432	80	-40800	-1050	9750	431443	391.371
431500	928	416	80	-42000	150	10500	431479	391.371
431531	912	416	80	-41400	-1350	9900	431510	392.1029
431566	896	416	80	-41250	-1200	10500	431542	391.371
431632	896	448	48	-40650	-1500	10500	431610	392.0157
431665	912	448	64	-41400	-750	9900	431642	391.371
431695	896	416	64	-41700	-900	9600	431674	391.371
431740	896	432	80	-42300	-750	10200	431719	391.4581
431789	912	432	64	-42150	-1500	9900	431768	391.8598
431856	896	416	80	-41400	-750	9900	431835	391.7726
431891	912	432	80	-40950	-750	10200	431869	391.6854
431938	896	448	80	-42150	-1800	9600	431917	392.1742
431993	912	448	64	-42150	-1800	10350	431971	391.1279
432040	896	432	48	-41550	-1500	9600	432019	392.1742
432109	928	416	80	-41850	-1350	9600	432087	392.4173
432143	912	400	64	-41100	-600	10500	432122	391.1992
432191	912	432	64	-42300	-1500	10200	432169	391.8439
432239	912	432	48	-41850	-1650	10050	432217	391.511
432295	912	400	48	-41850	-1050	10350	432271	392.087
432364	896	416	64	-40950	-1200	9900	432342	391.511
432398	912	448	64	-41400	-1950	9900	432375	391.1834
432443	928	416	64	-41400	-1950	9750	432421	391.5823
432492	928	432	80	-41250	-1050	9300	432469	392.6445
432539	912	416	64	-41550	-1800	9450	432517	392.486
432606	928	432	96	-41700	-1500	10500	432583	392.1557
432641	912	448	64	-41850	-750	10200	432620	392.8031
432692	896	432	96	-41550	-1950	9450	432667	392.8718
432742	928	432	48	-41850	-1800	9150	432721	392.2297
432791	912	448	80	-42000	-1350	9900	432769	391.7567
432860	912	432	64	-41850	-1500	9750	432839	391.5823
432892	896	432	64	-42000	-1650	10050	432871	391.2521
432940	912	432	48	-42150	-1500	10200	432919	391.8122
432988	912	432	64	-41550	-750	10500	432967	391.4106
433042	912	448	64	-42300	-1350	9750	433021	392.0553
433108	928	432	48	-41700	-1650	9900	433087	391.6378
433141	928	448	80	-41700	-1350	9900	433118	391.725
433192	912	432	64	-42150	-600	10050	433171	391.8122
433240	912	448	80	-41400	-750	9300	433219	391.5665
433289	912	416	80	-41700	-1050	10350	433267	391.8836
433356	944	432	96	-41100	-1200	10050	433335	391.3947
433390	912	432	64	-42150	-750	10200	433369	391.7964
433439	928	448	80	-41550	-750	9900	433417	390.9931
433493	912	432	80	-40950	-1350	10200	433472	391.5533
433543	912	416	80	-41850	-750	10050	433519	392.0394
433614	896	432	64	-40950	-1050	9450	433591	392.1108
433645	928	448	80	-42000	-600	10350	433622	391.8677
433691	912	432	64	-41400	-1200	9750	433669	391.622
433740	928	416	80	-41700	-2100	9900	433717	391.622
433793	912	416	64	-42150	-1350	10650	433771	392.1108
433860	896	432	64	-41550	-1200	10050	433839	392.8269
433892	912	416	64	-42150	-1350	10500	433870	390.8901
433944	912	416	64	-41850	-1050	10200	433921	391.3789
433993	896	432	64	-41250	-750	10050	433969	391.1358
434039	912	432	80	-41400	-450	10050	434017	391.7805
434104	912	432	64	-41850	-1500	9300	434083	392.1108
434141	912	416	80	-42150	-1350	10050	434119	391.4502
434188	912	432	80	-42150	-750	10050	434167	391.4502
434243	912	432	48	-41100	-900	10350	434221	390.8768
434290	880	432	80	-41850	-1650	9750	434269	392.0077
434356	896	448	96	-41250	-1650	9900	434335	391.7647
434392	896	432	64	-41100	-1950	10200	434371	391.12
434441	896	432	80	-42300	-1950	10200	434420	392.0077
434489	912	432	64	-42000	-900	10050	434467	391.2758
434543	912	448	64	-41250	-1800	9450	434522	391.6088
434590	912	432	64	-42150	-2250	9600	434569	391.363
434638	912	416	64	-41850	-1650	9750	434617	391.3498
434694	912	432	80	-42000	-1350	9450	434671	392.3248
434743	912	432	64	-41550	-1650	9750	434720	391.2626
434812	912	416	80	-42450	-1800	10200	434791	391.5929
434844	928	416	48	-41100	-1800	9300	434822	391.5929
434892	912	432	80	-41400	-900	9450	434869	392.1504
434939	928	448	80	-40950	-750	9000	434917	391.5057
434994	896	432	80	-41400	-1200	9600	434971	391.4212
435180	896	416	80	-41250	-1500	9000	435159	392.3803
435212	912	448	96	-42300	-1200	10050	435190	391.8069
435244	912	448	64	-41700	-1350	9900	435222	392.2086
435277	928	416	96	-42000	-1350	9600	435255	392.2086
435309	896	448	80	-41850	-1500	10050	435287	391.4053
435379	896	432	80	-41250	-1050	10350	435355	391.5638
435414	912	432	64	-41850	-1200	9600	435391	392.2086
435443	912	416	64	-42150	-600	9000	435422	391.8783
435472	896	432	64	-41550	-1650	10200	435450	392.2244
435506	896	432	80	-41250	-1200	10050	435482	390.9191
435572	912	448	80	-42000	-1950	10050	435550	392.05
435605	912	432	80	-42300	-2100	10050	435582	391.7197
435641	912	432	48	-42000	-900	10200	435619	391.8069
435688	928	432	64	-42600	-450	9750	435667	392.0368
435743	912	432	80	-41250	-1350	10650	435721	391.6352
435808	912	416	80	-41700	-1200	9600	435787	392.124
435840	896	448	64	-42000	-900	9900	435818	391.3921
435892	928	432	48	-41100	-1200	9750	435871	392.124
435942	912	416	64	-40950	-1800	10200	435919	392.0368
435989	912	416	64	-41250	-900	9900	435967	392.1953
436058	912	432	64	-41850	-900	9600	436035	392.2799
436090	912	432	64	-41400	-1350	9900	436069	391.9496
436140	912	448	64	-42150	-1350	10350	436117	392.021
436193	912	432	80	-42300	-300	10500	436171	390.9746
436242	912	448	64	-42150	-1800	9300	436219	390.573
436308	928	432	64	-41550	-1050	10650	436287	390.3986
436344	896	416	64	-41250	-2100	9900	436321	389.9996
436391	944	432	80	-41550	-1350	9750	436369	390.8002
436440	912	432	64	-42450	-1650	9900	436417	390.8874
436494	896	432	64	-41550	-750	9750	436471	390.8002
436562	896	432	80	-42000	-1500	9300	436540	390.2269
436598	896	432	80	-41550	-1800	10650	436574	390.9614
436643	928	432	80	-42150	-1050	9900	436621	390.5598
436690	896	448	96	-40950	-1350	9450	436669	390.8742
436739	928	432	64	-42150	-1050	9300	436717	390.6285
436808	928	432	64	-42300	-1200	10050	436787	390.9455
436841	912	416	80	-42750	-750	10200	436820	391.26
436890	912	448	80	-42000	-600	10050	436867	391.8334
436942	912	432	64	-41400	-1350	9150	436921	391.9205
436991	896	432	80	-42150	-600	9450	436969	391.9205
437060	912	416	64	-41700	-1500	9300	437039	391.6775
437093	912	432	64	-41100	-1650	9900	437071	391.6775
437141	912	416	96	-41550	-1200	9900	437119	391.9047
437190	896	448	64	-41850	-1200	10050	437167	392.4781
437242	912	448	96	-41700	-750	9750	437221	392.4781
437313	928	432	48	-40950	-1350	9900	437291	393.5271
437344	896	416	64	-41700	-1350	9750	437322	392.1478
437395	912	432	64	-40950	-1500	10050	437371	392.3935
437441	896	448	64	-40800	-900	9750	437419	392.1478
437490	896	416	48	-42600	-750	10200	437467	392.1478
437556	912	432	32	-41850	-750	10200	437535	392.4649
437592	880	416	80	-41400	-750	10800	437569	391.9787
437639	912	432	64	-42600	-1200	10200	437617	392.4649
437694	880	448	80	-41250	-900	9150	437671	392.1346
437741	896	432	80	-41850	-1200	9600	437719	391.4027
437810	912	416	64	-41100	-1200	9300	437787	391.6484
437843	928	448	64	-40650	-1050	10200	437821	392.1346
437894	912	432	64	-41850	-1650	9600	437869	391.9655
437940	912	432	80	-41400	-2100	9450	437917	392.5362
438008	896	432	64	-42450	-1350	10050	437987	392.6075
438041	912	464	80	-41700	-2100	9750	438019	392.5362
438088	912	432	80	-41850	-1050	9750	438067	392.6075
438144	912	448	48	-42150	-1950	9600	438121	392.9246
438190	880	432	64	-41400	-1200	9600	438169	392.7661
438258	912	448	64	-41550	-900	10050	438234	391.1464
438292	896	448	80	-41700	-1350	9750	438271	392.2799
438343	912	416	80	-42300	-1350	10350	438319	392.6789
438388	912	432	64	-41700	-1800	10650	438367	391.7911
438443	896	432	64	-41400	-1050	9900	438421	392.6789
438512	928	448	64	-42150	-1200	9300	438491	392.3512
438544	912	432	48	-42000	-1800	10050	438522	392.1055
438592	896	432	80	-42000	-1200	10050	438571	392.1055
438643	912	416	96	-41850	-1500	9750	438620	391.6193
438689	912	432	80	-41700	-1350	9900	438668	391.6193
438758	912	432	64	-41700	-1200	10200	438735	392.7529
438792	912	432	48	-40950	-600	9600	438769	392.6657
438839	928	432	96	-41250	-1650	9150	438817	392.4199
438893	928	432	64	-41850	-1350	9900	438871	392.9827
438941	928	432	80	-40950	-1050	10050	438919	392.338
439116	912	416	64	-41700	-1950	9600	439095	393.5429
439148	912	432	80	-42150	-900	10800	439126	392.737
439180	928	432	80	-41250	-1500	9750	439159	392.0791
439212	896	432	64	-41250	-750	9300	439190	392.1636
439247	912	416	80	-41700	-1950	9750	439222	391.762
439315	912	448	64	-41250	-750	10500	439294	391.5189
439348	896	416	64	-41700	-1050	9750	439327	392.5653
439380	896	416	80	-42150	-1500	10200	439359	393.21
439413	912	432	64	-41250	-1800	9600	439390	392.5653
439443	912	432	64	-41250	-1350	10200	439422	391.9205
439513	928	448	80	-41550	-1050	10200	439490	392.8823
439543	896	432	64	-41400	-1500	9750	439522	392.4807
439588	912	432	64	-42450	-1500	10350	439567	392.4094
439642	912	416	80	-41700	-600	10200	439621	392.5653
439691	896	432	64	-42000	-1500	9900	439669	393.0541
439757	912	432	80	-41850	-1650	9750	439735	392.7238
439793	912	432	80	-41100	-2250	10050	439771	393.21
439840	912	448	80	-41250	-1350	10200	439819	392.5653
439888	912	432	80	-41250	-1200	9900	439867	392.1504
439943	896	432	64	-41400	-1200	9300	439921	391.9205
440008	1072	416	288	-41100	-2100	8400	439987	391.9205
440041	1040	592	128	-41400	-1950	9900	440018	391.9205
440093	960	720	96	-40650	-1650	9150	440071	392.0791
440143	1584	336	64	-39300	-3000	7950	440119	392.1504
440189	1504	480	96	-38850	-2700	6750	440168	392.2244
440256	1376	688	0	-39600	-6600	7650	440235	393.099
440291	1312	960	-96	-40200	-9000	10050	440269	392.9986
440340	1008	1088	-96	-38250	-12750	12450	440317	393.2417
440393	816	1200	-128	-38700	-16800	16350	440371	394.6051
440460	368	992	0	-37200	-21300	19950	440439	393.7886
440494	256	1248	-96	-36150	-23250	22650	440470	394.1903
440544	240	1088	-32	-34800	-24600	23400	440521	394.835
440590	-16	1376	-16	-34650	-24750	28200	440569	394.6764
440640	-208	672	64	-33450	-26550	31350	440617	395.5537
440708	-288	672	208	-29850	-31350	37500	440687	394.0185
440741	-112	352	144	-25800	-33600	39000	440719	394.8218
440788	-80	480	144	-22050	-33750	41700	440767	395.1388
440842	-32	176	64	-17400	-36750	43350	440821	395.2102
440890	-224	784	-96	-11850	-38550	43950	440869	395.2842
440957	-384	736	32	-5700	-39300	42600	440935	395.8443
440993	-416	864	48	-2850	-40650	42150	440971	395.9157
441040	-336	800	80	600	-40800	39750	441019	396.3913
441088	-416	720	80	3150	-41400	40050	441067	396.3041
441158	-480	576	256	6900	-40950	37800	441135	397.2527
441192	-432	640	272	8550	-40200	37200	441169	397.3267
441239	-352	784	384	9900	-41250	35100	441217	397.2527
441294	-864	816	800	9750	-40050	30750	441271	397.4852
441343	-1040	1088	688	10050	-39600	28950	441320	397.6569
441413	-816	1024	400	7950	-40050	27000	441391	396.6212
441444	-816	1088	352	8100	-40650	27150	441422	396.2301
441492	-768	864	256	6000	-41400	31350	441469	396.246
441539	-576	704	256	4050	-40800	33300	441517	395.3555
441594	-320	880	256	1650	-41400	38100	441572	395.3687
441660	-64	944	208	-3450	-40350	42900	441639	395.1388
441693	32	1056	32	-8700	-39900	46050	441670	395.4665
441743	192	944	-112	-12750	-37200	48600	441721	395.3106
441796	320	576	-64	-20100	-33000	49350	441769	395.5537
441864	480	560	-272	-28650	-29850	47850	441843	395.0675
441897	512	688	-128	-32550	-26700	44850	441874	394.8218
441940	720	384	-80	-35100	-25200	40950	441919	395.3106
441988	544	288	-176	-36300	-24600	36750	441967	394.5787
442042	800	160	-448	-35850	-25050	28950	442021	394.0185
442110	944	384	-448	-32850	-26250	22050	442086	394.5787
442140	1056	704	-480	-31050	-26850	19950	442118	393.2892
442194	1024	992	-384	-28800	-28350	17250	442171	394.0925
442240	896	816	-400	-27300	-28200	17850	442219	393.8468
442289	848	656	-448	-26550	-28350	18000	442267	393.5191
442356	672	304	-416	-26700	-30900	20700	442335	393.9208
442391	896	816	-976	-27000	-30900	20850	442369	393.8335
442440	1088	1312	-704	-25950	-31800	22800	442417	393.3474
442492	1152	1440	-304	-25650	-32700	23850	442471	394.5523
442560	1168	928	48	-22950	-33150	28650	442539	393.823
442592	832	544	112	-24450	-33150	28650	442571	394.1374
442644	432	336	208	-24600	-34950	29550	442621	394.296
442691	48	0	176	-23550	-34500	29550	442669	393.9683
442740	192	240	320	-21450	-34800	25500	442717	393.5667
442929	912	912	-368	-24000	-32250	22350	442907	394.6976
442961	688	736	-304	-25200	-31800	22650	442939	393.8811
442992	496	432	-592	-25200	-31350	22800	442970	394.2114
443024	464	240	-688	-27300	-31200	23100	443002	393.9683
443092	160	-400	-352	-27900	-29850	20700	443070	394.2827
443124	176	-400	-432	-28050	-30300	21000	443102	393.5508
443160	288	576	-608	-27900	-29400	20400	443136	392.9933
443192	992	1296	-720	-26550	-30150	20250	443170	393.638
443223	1264	1280	-448	-26250	-30750	21000	443202	393.0647
443291	1312	1488	-80	-25950	-31800	24750	443270	394.3541
443319	1056	1440	-64	-27450	-31650	26850	443298	394.4413
443351	544	800	128	-27750	-32550	28800	443330	393.9525
443394	320	288	160	-26850	-31950	28800	443371	394.111
443440	272	48	96	-25650	-33900	26850	443419	393.9419
443488	384	32	192	-23850	-33150	24600	443467	394.185
443542	976	352	0	-23100	-33450	20850	443521	393.9419
443592	1440	1536	304	-23700	-32250	20100	443569	394.4281
443638	1408	2032	-480	-26550	-30000	19350	443617	393.9419
443706	992	768	-160	-29850	-27900	21450	443682	395.0596
443740	560	608	-352	-30450	-27900	22200	443719	394.7451
443790	304	-48	-576	-30300	-27150	22500	443767	395.3898
443842	-64	-224	-288	-31200	-26550	21900	443821	394.6579
443892	80	128	-496	-31500	-27750	22500	443869	395.1336
443960	624	1248	-560	-29550	-28950	22500	443939	394.3303
443994	1232	1344	-48	-29550	-29250	23550	443971	394.4149
444041	1552	1664	-256	-28050	-30450	25650	444019	394.5734
444090	896	960	160	-28050	-30450	26400	444067	394.7319
444157	432	128	208	-27750	-31200	26700	444135	395.3766
444192	208	192	128	-26250	-31350	25650	444170	393.8415
444239	352	240	288	-25500	-31950	23100	444218	394.4889
444293	1008	592	176	-24600	-32100	21300	444271	395.1336
444341	1440	1392	176	-26400	-30900	20400	444320	394.4016
444412	1552	992	-352	-29400	-28950	21300	444387	394.9644
444445	864	672	-144	-30300	-27000	22350	444422	394.8905
444491	384	592	-464	-31050	-26100	22950	444469	394.6447
444540	608	64	-624	-32700	-25500	21900	444517	395.1336
444608	0	16	-336	-34050	-25050	22800	444587	395.3661
444641	32	352	-528	-33150	-25500	22950	444619	395.6092
444688	576	928	-464	-34800	-24900	23700	444667	394.9644
444744	1200	1136	-384	-33150	-27150	27300	444721	395.049
444790	1360	1200	-496	-33750	-27000	28950	444769	394.9644
444857	672	512	144	-34200	-26400	30900	444834	394.4756
444892	320	48	176	-32700	-28500	31500	444871	394.4756
444943	208	416	16	-32250	-28500	28650	444919	395.6092
444988	544	672	144	-31350	-28950	25800	444967	394.3911
445043	1296	976	32	-29100	-29100	23850	445021	395.3661
445112	960	1616	-288	-31350	-28050	25050	445091	395.1098
445144	1456	1024	-656	-32400	-27900	26700	445122	395.0358
445193	1136	320	-464	-32700	-27000	27900	445171	394.9512
445241	576	176	-544	-33300	-26700	27450	445219	393.8177
445308	320	-224	-320	-32250	-27750	27000	445287	394.1348
445344	-48	-144	-272	-31950	-27300	25800	445322	394.8667
445392	32	528	-592	-31650	-28050	26100	445369	395.3529
445439	752	800	-416	-30600	-30000	27300	445417	394.5496
445494	1136	1184	0	-29400	-31350	28200	445471	395.1098
445562	960	816	32	-30000	-29850	31500	445539	393.4874
445594	656	640	80	-30900	-29700	31050	445571	394.3779
445643	304	176	144	-30150	-30450	30300	445621	393.9763
445694	384	288	48	-28050	-31950	28200	445669	395.2683
445744	912	320	224	-26400	-31500	24150	445723	395.0252
445794	1424	928	160	-27000	-31200	22650	445771	395.0252
445841	1072	1648	-176	-30000	-27900	22800	445819	395.1811
445888	1360	1280	-400	-31350	-27300	23250	445867	395.4268
445942	832	400	-448	-32400	-26100	23550	445921	395.2683
446008	256	96	-608	-33150	-26250	23100	445986	395.2551
446039	336	-272	-448	-31950	-26250	23400	446018	394.938
446092	16	-16	-480	-32400	-27300	22200	446071	394.7795
446140	400	1168	-880	-31200	-27300	22800	446119	395.012
446189	848	1216	-240	-29400	-28350	22950	446167	395.0966
446257	1472	1568	-224	-29700	-29850	26100	446235	394.938
446291	1296	1136	96	-30750	-28650	28500	446269	394.7689
446339	448	416	160	-32850	-27900	31200	446317	394.7689
446392	272	240	240	-33300	-27450	31650	446371	394.4413
446568	1296	1264	272	-31500	-27600	22950	446547	394.6817
446600	1200	1760	-912	-33300	-26700	23250	446578	394.5126
446634	1456	1536	-992	-33900	-25050	23850	446610	394.111
446664	1200	720	-560	-33600	-25500	24000	446642	394.5972
446696	640	320	-432	-33900	-25500	24000	446674	394.8429
446764	432	208	-800	-34050	-24600	22650	446742	394.7557
446796	320	-400	-432	-34200	-24450	21900	446775	394.9142
446828	128	-368	-224	-34950	-23700	21300	446807	394.4281
446862	0	400	-320	-34500	-23550	21600	446839	394.185
446928	848	896	-272	-34050	-23250	22650	446906	394.4281
446960	672	1184	256	-34800	-24450	23550	446938	393.7834
446995	1040	1728	32	-35250	-24900	26400	446971	394.5021
447040	1072	736	128	-34050	-27000	27750	447019	394.259
447088	608	672	176	-32100	-28350	27150	447067	394.3303
447156	432	-112	64	-27450	-31950	26400	447135	394.259
447191	336	96	80	-26250	-32400	23400	447169	393.8441
447238	976	496	64	-24900	-32100	20100	447217	393.4293
447293	1424	768	336	-24450	-30750	18000	447271	394.4043
447341	1376	2048	-224	-27900	-28350	17100	447320	393.601
447408	1632	784	-80	-29550	-27000	20250	447387	394.4889
447442	944	256	-144	-30150	-27000	20700	447421	394.2352
447492	480	288	-384	-32400	-25650	23550	447469	394.2352
447539	464	-336	-320	-32550	-27150	23850	447517	394.1612
447608	-48	32	-144	-33000	-26100	24750	447587	394.9644
447640	208	912	-672	-33600	-25950	25200	447619	393.9921
447690	672	1008	-320	-34050	-26850	27750	447667	394.4783
447742	1376	1536	-240	-34050	-27150	29250	447721	394.2352
447792	1440	928	-112	-33750	-27600	31500	447769	394.3937
447860	368	144	176	-33300	-27450	32700	447839	394.7108
447894	144	96	240	-32550	-28350	31650	447871	393.5773
447941	192	176	272	-30300	-29550	30450	447919	394.148
447990	656	224	352	-29550	-30150	27300	447967	394.3937
448056	1504	1104	288	-29700	-28950	24750	448035	393.9049
448092	1472	1872	-688	-32250	-27450	23850	448069	394.148
448139	2048	896	-336	-31350	-26850	24450	448117	394.148
448194	1008	208	-240	-33300	-26250	24750	448171	394.2352
448241	384	176	-336	-35100	-25800	26100	448219	394.4783
448312	368	-304	-400	-34800	-24600	24900	448288	394.5496
448345	80	-256	-144	-34950	-24300	24450	448322	394.3065
448391	208	1056	-816	-36300	-24300	25050	448370	394.0635
448440	832	960	-384	-34950	-25050	26400	448417	394.2352
448508	1376	1696	-480	-33750	-26100	30450	448487	393.9049
448541	1488	752	16	-34500	-26700	30600	448519	393.5773
448589	720	784	160	-35400	-25800	31650	448567	394.5496
448644	416	-64	304	-34350	-26550	31200	448621	394.1374
448690	336	336	112	-32700	-27900	27450	448669	394.1374
448761	976	240	272	-30600	-29250	23850	448739	394.0502
448792	1424	880	240	-31350	-28200	23250	448771	393.8917
448842	1232	1088	32	-33300	-26100	22200	448819	394.3779
448889	1632	896	-464	-34500	-24900	23400	448868	393.8917
448943	1248	384	-288	-34800	-25200	24150	448921	394.3779
