launch_ts;ax;ay;az;alti;;483.3855
16124;-512;896;-80;435.954;;
16157;-480;880;-80;435.8668;;
16174;-480;864;-80;435.7797;;
16189;-480;864;-80;435.7797;;
16205;-464;880;-80;435.7797;;
16221;-480;864;-64;435.7797;;
16244;-480;896;-80;435.7797;;
16263;-496;880;-80;435.7797;;
16281;-496;864;-80;435.7797;;
16305;-496;848;-96;435.7797;;
16340;-512;880;-80;435.7797;;
16354;-512;880;-80;435.7797;;
16369;-496;880;-80;435.7797;;
16385;-480;864;-80;435.7797;;
16401;-480;896;-80;435.7797;;
16424;-496;864;-64;435.7797;;
16442;-480;864;-80;435.7797;;
16460;-496;864;-80;435.7797;;
16484;-480;880;-80;435.7797;;
16521;-480;848;-64;436.0413;;
16533;-496;864;-80;436.0413;;
16549;-496;864;-96;436.0413;;
16565;-480;880;-80;436.1284;;
16581;-480;880;-80;436.1284;;
16604;-496;832;-80;436.1284;;
16623;-496;832;-80;436.1284;;
16640;-480;880;-80;436.1284;;
16666;-496;912;-96;436.1284;;
16701;-480;864;-80;436.0413;;
16714;-480;880;-64;436.0413;;
16729;-496;848;-80;435.954;;
16745;-496;848;-80;435.954;;
16761;-480;864;-48;435.954;;
16784;-480;880;-80;435.954;;
16803;-480;864;-64;435.954;;
16820;-496;864;-64;435.954;;
16844;-480;864;-48;435.954;;
16863;-480;864;-80;435.954;;
16897;-464;864;-64;435.954;;
16913;-480;896;-80;435.954;;
16929;-480;896;-80;435.954;;
16945;-480;880;-64;435.954;;
16964;-480;896;-80;435.8668;;
16983;-480;864;-96;435.8668;;
17000;-480;880;-96;436.1284;;
17025;-480;880;-64;436.1284;;
17042;-496;832;-80;436.0413;;
17081;-480;864;-80;436.0413;;
17097;-480;864;-80;436.0413;;
17109;-480;864;-64;436.0413;;
17121;-496;880;-80;436.0413;;
17144;-496;864;-64;436.0413;;
17163;-480;864;-80;436.0413;;
17181;-480;864;-80;436.0413;;
17206;-496;880;-80;436.0413;;
17223;-464;864;-64;436.0413;;
17261;-496;880;-80;436.0413;;
17277;-496;864;-64;436.0413;;
17289;-496;864;-64;436.0413;;
17301;-496;864;-64;436.0413;;
17324;-512;848;-80;436.0413;;
17343;-512;848;-80;436.0413;;
17361;-480;896;-80;436.0413;;
17384;-496;880;-80;436.0413;;
17402;-480;864;-80;436.0413;;
17441;-496;864;-80;436.0413;;
17456;-496;880;-80;436.0413;;
17470;-496;880;-64;436.0413;;
17485;-496;880;-64;436.0413;;
17505;-480;864;-80;436.0413;;
17522;-496;896;-64;436.0413;;
17541;-480;864;-80;436.0413;;
17564;-480;864;-80;436.0413;;
17582;-496;880;-96;436.0413;;
17621;-496;880;-80;436.0413;;
17637;-480;880;-80;436.0413;;
17649;-480;880;-80;436.0413;;
17664;-480;864;-64;436.0413;;
17685;-480;848;-64;436.0413;;
17704;-480;880;-80;436.0413;;
17721;-496;864;-96;436.0413;;
17745;-496;864;-80;436.0413;;
17763;-480;880;-80;436.0413;;
17784;-480;864;-80;436.0413;;
17810;-480;864;-48;436.0413;;
17825;-480;864;-64;436.0413;;
17842;-480;880;-80;436.0413;;
17865;-480;896;-64;435.954;;
17882;-496;880;-80;435.954;;
17901;-480;864;-80;435.954;;
17925;-480;880;-80;435.8668;;
17942;-496;880;-80;435.8668;;
17961;-480;880;-80;435.8668;;
17997;-480;864;-80;435.7797;;
18009;-480;864;-80;435.7797;;
18021;-480;864;-80;435.7797;;
18046;-480;864;-80;435.7797;;
18062;-480;864;-80;435.7797;;
18080;-480;880;-64;435.7797;;
18104;-480;864;-80;435.954;;
18123;-480;864;-80;435.954;;
18141;-496;864;-64;435.954;;
18177;-496;880;-80;435.954;;
18193;-480;880;-96;435.954;;
18209;-512;880;-80;435.954;;
18225;-512;880;-80;435.954;;
18243;-480;880;-96;436.0413;;
18260;-480;864;-80;436.0413;;
18286;-480;880;-80;436.0413;;
18302;-496;864;-80;436.0413;;
18320;-480;880;-80;436.1284;;
18465;-496;880;-64;436.0413;;
18481;-464;880;-80;436.0413;;
18497;-480;880;-80;436.0413;;
18512;-480;880;-80;436.0413;;
18526;-480;880;-80;435.954;;
18541;-480;864;-96;435.954;;
18557;-496;848;-80;436.0413;;
18573;-496;848;-80;436.0413;;
18585;-480;864;-80;436.0413;;
18605;-496;864;-64;436.0413;;
18629;-496;864;-80;435.954;;
18645;-496;864;-96;435.954;;
18661;-480;864;-80;435.8668;;
18677;-480;864;-80;435.8668;;
18693;-480;864;-80;435.954;;
18708;-480;880;-80;436.0413;;
18722;-480;880;-96;436.0413;;
18741;-480;880;-96;436.0413;;
18764;-496;848;-80;435.954;;
18801;-496;880;-64;435.954;;
18813;-496;864;-80;435.954;;
18828;-464;864;-80;435.954;;
18842;-464;864;-80;435.954;;
18861;-496;880;-80;435.7797;;
18884;-480;880;-80;436.2156;;
18903;-480;880;-80;435.954;;
18921;-496;864;-64;435.954;;
18944;-480;880;-80;435.954;;
18981;-496;864;-80;435.8668;;
18993;-480;864;-64;435.8668;;
19009;-480;864;-64;435.8668;;
19025;-480;864;-80;436.1284;;
19042;-496;880;-80;435.8668;;
19064;-496;864;-80;436.1284;;
19083;-496;880;-80;436.1284;;
19100;-480;864;-80;436.0413;;
19124;-496;864;-80;436.0413;;
19160;-480;864;-80;436.0413;;
19174;-480;864;-80;436.0413;;
19189;-480;864;-80;435.954;;
19206;-480;880;-80;435.954;;
19221;-480;864;-80;435.954;;
19245;-480;864;-80;435.954;;
19262;-480;864;-64;435.954;;
19280;-512;880;-64;435.954;;
19304;-480;864;-80;435.954;;
19322;-496;864;-64;435.954;;
19361;-480;880;-96;435.954;;
19376;-480;880;-96;435.954;;
19390;-496;864;-80;435.8668;;
19405;-480;896;-80;435.8668;;
19425;-480;864;-112;435.8668;;
19442;-496;864;-80;435.8668;;
19461;-496;864;-80;435.8668;;
19486;-480;864;-64;435.8668;;
19502;-480;864;-64;435.8668;;
19537;-496;880;-112;435.8668;;
19553;-464;880;-96;435.8668;;
19569;-480;896;-96;435.7797;;
19581;-480;896;-96;435.7797;;
19606;-480;864;-80;435.7797;;
19622;-480;864;-80;435.7797;;
19641;-480;864;-80;435.6951;;
19664;-480;880;-96;435.7797;;
19683;-496;896;-80;435.8668;;
19721;-496;880;-80;435.7797;;
19737;-480;880;-80;435.6951;;
19749;-480;880;-80;435.6951;;
19765;-496;896;-80;435.7797;;
19784;-464;880;-80;435.8668;;
19802;-496;864;-80;435.8668;;
19820;-480;880;-80;435.8668;;
19845;-480;864;-64;435.8668;;
19862;-480;880;-80;435.8668;;
19901;-496;880;-80;436.1284;;
19917;-480;880;-80;436.2156;;
19933;-480;880;-80;436.1284;;
19948;-496;880;-48;436.0413;;
19965;-480;880;-80;436.0413;;
19983;-480;880;-80;436.0413;;
20000;-496;880;-80;436.0413;;
20024;-496;864;-96;435.954;;
20043;-496;880;-96;436.0413;;
20080;-480;864;-96;436.0413;;
20094;-480;864;-96;436.0413;;
20109;-480;880;-96;436.0413;;
20125;-464;864;-96;435.954;;
20144;-464;864;-80;436.0413;;
20163;-480;896;-64;435.954;;
20181;-480;896;-64;436.0413;;
20204;-480;896;-80;436.0413;;
20222;-480;880;-80;435.954;;
20240;-480;880;-80;435.954;;
20273;-480;880;-64;436.0413;;
20289;-480;864;-80;435.954;;
20301;-480;864;-80;435.954;;
20324;-480;880;-96;436.0413;;
20342;-480;864;-80;436.0413;;
20361;-496;880;-64;436.0413;;
20384;-496;880;-80;435.954;;
20404;-480;864;-80;436.0413;;
20421;-480;880;-80;435.954;;
20457;-480;880;-96;435.954;;
20469;-480;880;-96;435.954;;
20485;-496;864;-80;435.954;;
20504;-496;880;-64;436.0413;;
20522;-464;880;-80;436.2156;;
20540;-480;880;-80;436.0413;;
20565;-496;864;-96;435.7797;;
20582;-480;880;-80;435.7797;;
20600;-496;880;-80;435.7797;;
20636;-480;880;-96;435.7797;;
20650;-480;880;-96;435.7797;;
20665;-464;880;-80;435.8668;;
20684;-480;880;-80;435.8668;;
20702;-512;880;-64;435.8668;;
20720;-480;880;-64;435.8668;;
20744;-496;880;-96;435.8668;;
20762;-496;864;-96;436.2156;;
20781;-496;880;-64;435.7797;;
20817;-480;864;-80;435.8668;;
20833;-496;880;-80;436.1284;;
20849;-496;864;-80;436.1284;;
20865;-480;880;-80;436.1284;;
20882;-480;880;-80;436.1284;;
20901;-480;880;-80;436.0413;;
20924;-480;864;-80;436.1284;;
20943;-496;864;-80;436.1284;;
20961;-496;864;-80;436.1284;;
20997;-496;864;-64;436.0413;;
21009;-512;880;-80;436.0413;;
21021;-512;880;-80;436.0413;;
21044;-480;880;-80;436.1284;;
21063;-496;864;-96;436.1284;;
21081;-480;864;-80;436.2156;;
21104;-480;848;-80;436.1284;;
21122;-480;896;-80;436.1284;;
21140;-480;880;-96;436.0413;;
21164;-496;880;-96;436.1284;;
21197;-496;864;-80;436.1284;;
21214;-480;864;-80;436.0413;;
21229;-480;864;-80;436.0413;;
21245;-480;880;-80;436.0413;;
21261;-464;880;-80;436.0413;;
21284;-496;880;-96;436.0413;;
21303;-480;864;-64;436.0413;;
21321;-480;880;-80;436.0413;;
21344;-496;880;-80;436.0413;;
21486;-480;864;-80;436.2156;;
21501;-496;864;-80;436.2156;;
21513;-496;864;-80;436.2156;;
21525;-496;880;-80;436.2156;;
21537;-496;880;-80;436.2156;;
21553;-496;880;-64;436.2156;;
21569;-480;864;-80;436.2156;;
21585;-496;864;-80;436.2156;;
21597;-496;864;-80;436.2156;;
21632;-480;880;-96;436.2156;;
21646;-496;864;-64;436.2156;;
21661;-496;864;-64;436.2156;;
21677;-496;896;-80;436.2156;;
21693;-480;880;-80;436.2156;;
21709;-512;848;-80;436.2156;;
21725;-480;864;-96;436.2156;;
21741;-480;864;-96;436.2156;;
21764;-480;880;-80;436.2156;;
21801;-496;880;-80;436.2156;;
21813;-496;896;-64;436.1284;;
21825;-496;896;-64;436.1284;;
21842;-480;864;-96;436.1284;;
21861;-480;864;-80;436.1284;;
21884;-496;864;-80;436.1284;;
21902;-496;864;-80;436.0413;;
21921;-480;896;-80;436.0413;;
21945;-480;880;-80;436.0413;;
21980;-480;880;-96;435.954;;
21994;-480;880;-80;435.8668;;
22009;-480;880;-80;435.8668;;
22025;-496;880;-80;435.8668;;
22041;-512;864;-80;435.8668;;
22067;-496;880;-80;435.7797;;
22082;-496;880;-80;435.7797;;
22100;-464;864;-64;435.6951;;
22124;-496;864;-64;435.6951;;
22161;-464;880;-64;435.7797;;
22172;-464;880;-64;435.7797;;
22186;-496;880;-80;435.7797;;
22202;-496;880;-96;436.2156;;
22220;-464;848;-80;436.2156;;
22245;-480;864;-80;436.2156;;
22263;-496;864;-80;436.2156;;
22280;-480;880;-96;436.2156;;
22304;-496;880;-80;436.2156;;
22324;-480;880;-80;436.2156;;
22350;-496;880;-64;436.2156;;
22365;-496;880;-96;436.2156;;
22382;-480;880;-80;436.2156;;
22400;-480;880;-80;436.3028;;
22424;-496;880;-80;436.3028;;
22443;-480;880;-80;436.3028;;
22461;-480;880;-80;436.3028;;
22484;-480;880;-80;436.2156;;
22502;-480;880;-80;436.2156;;
22537;-496;880;-80;436.2156;;
22553;-496;864;-64;436.2156;;
22569;-480;864;-80;436.2156;;
22581;-480;864;-80;436.2156;;
22604;-480;848;-64;436.2156;;
22623;-480;880;-80;436.2156;;
22641;-480;864;-96;436.2156;;
22664;-480;864;-96;436.2156;;
22683;-496;864;-64;436.2156;;
22717;-480;880;-96;436.2156;;
22733;-480;864;-80;436.2156;;
22749;-480;864;-80;436.1284;;
22765;-496;848;-80;436.1284;;
22785;-480;880;-64;436.0413;;
22802;-480;880;-64;436.0413;;
22821;-480;864;-64;435.954;;
22844;-464;864;-112;435.954;;
22863;-496;880;-80;435.954;;
22902;-480;864;-80;435.954;;
22917;-480;864;-64;436.0413;;
22933;-480;864;-64;435.954;;
22949;-464;864;-64;435.954;;
22965;-496;896;-64;435.954;;
22982;-480;864;-80;435.954;;
23001;-464;880;-80;435.954;;
23024;-496;880;-96;435.954;;
23042;-480;880;-80;435.954;;
23081;-480;864;-80;436.0413;;
23097;-480;864;-80;436.0413;;
23109;-480;848;-80;436.0413;;
23125;-480;880;-80;435.954;;
23146;-480;864;-64;435.954;;
23162;-480;864;-96;435.954;;
23180;-480;864;-96;435.954;;
23204;-496;880;-80;436.2156;;
23223;-496;880;-80;436.3028;;
23241;-496;864;-80;436.2156;;
23273;-512;880;-80;436.2156;;
23289;-480;864;-96;436.2156;;
23301;-480;864;-96;436.2156;;
23325;-496;864;-48;436.2156;;
23342;-480;880;-80;436.1284;;
23360;-496;880;-80;436.1284;;
23386;-496;864;-64;436.0413;;
23402;-496;848;-80;436.0413;;
23421;-496;880;-80;436.1284;;
23457;-480;880;-96;436.1284;;
23469;-480;880;-96;436.1284;;
23484;-480;864;-80;436.1284;;
23505;-464;880;-80;436.0413;;
23523;-480;896;-80;436.0413;;
23541;-496;880;-80;436.0413;;
23565;-496;880;-80;436.0413;;
23584;-480;880;-80;436.0413;;
23601;-496;864;-96;436.1284;;
23637;-480;880;-80;436.0413;;
23649;-480;880;-80;436.0413;;
23664;-480;880;-80;436.0413;;
23685;-496;864;-112;436.0413;;
23704;-480;880;-64;436.0413;;
23721;-496;880;-80;435.954;;
23744;-480;864;-96;435.954;;
23763;-480;896;-80;435.954;;
23780;-480;912;-80;435.954;;
23817;-496;880;-96;435.8668;;
23829;-496;864;-64;435.8668;;
23841;-480;880;-64;435.8668;;
23864;-496;880;-96;435.954;;
23883;-496;864;-80;436.0413;;
23901;-496;864;-80;436.0413;;
23924;-480;880;-80;436.0413;;
23942;-480;880;-80;436.0413;;
23961;-480;880;-80;435.954;;
23997;-496;880;-64;435.8668;;
24009;-480;864;-80;435.7797;;
24025;-480;864;-80;435.7797;;
24044;-496;880;-64;435.7797;;
24062;-464;880;-80;435.7797;;
24080;-496;880;-80;435.7797;;
24104;-480;896;-96;435.8668;;
24123;-480;896;-64;435.7797;;
24141;-496;880;-96;436.1284;;
24164;-512;880;-96;436.1284;;
24197;-496;880;-80;436.0413;;
24213;-480;864;-80;436.0413;;
24225;-480;864;-80;435.954;;
24243;-480;864;-80;435.954;;
24260;-464;880;-80;435.954;;
24285;-464;864;-80;435.954;;
24302;-480;880;-80;435.954;;
24321;-512;880;-80;435.954;;
24344;-480;880;-64;435.954;;
24493;-496;864;-64;436.0413;;
24509;-480;896;-80;436.0413;;
24525;-480;864;-80;436.0413;;
24537;-480;864;-80;435.954;;
24549;-496;896;-80;435.954;;
24565;-496;848;-80;435.8668;;
24581;-480;880;-64;435.8668;;
24596;-480;880;-64;435.8668;;
24610;-464;864;-80;435.8668;;
24649;-480;864;-80;435.8668;;
24666;-496;880;-96;435.8668;;
24681;-496;880;-96;435.8668;;
24693;-480;880;-80;435.8668;;
24709;-496;880;-96;435.8668;;
24725;-480;848;-80;436.1284;;
24741;-480;848;-80;436.2156;;
24757;-480;864;-80;436.1284;;
24773;-496;864;-80;436.1284;;
24809;-480;896;-80;436.1284;;
24824;-480;896;-80;436.1284;;
24838;-480;864;-64;436.1284;;
24853;-496;880;-80;436.2156;;
24870;-480;896;-96;436.1284;;
24885;-480;896;-96;436.1284;;
24902;-480;864;-64;436.1284;;
24921;-496;880;-96;436.2156;;
24945;-480;880;-96;436.2156;;
24969;-480;880;-80;436.2156;;
24993;-480;880;-96;436.1284;;
25009;-480;880;-96;436.1284;;
25025;-496;880;-96;436.0413;;
25041;-480;880;-80;436.0413;;
25064;-496;864;-64;436.0413;;
25083;-496;880;-96;436.1284;;
25101;-480;864;-64;436.1284;;
25124;-480;864;-64;436.2156;;
25143;-496;880;-80;436.1284;;
25176;-480;864;-80;436.0413;;
25190;-480;880;-80;436.0413;;
25205;-496;864;-64;436.1284;;
25222;-496;864;-80;436.1284;;
25245;-480;880;-80;436.1284;;
25262;-480;880;-64;436.1284;;
25281;-480;880;-96;436.1284;;
25305;-496;864;-96;436.0413;;
25322;-480;880;-80;436.0413;;
25357;-512;880;-80;436.0413;;
25373;-480;896;-80;436.0413;;
25389;-496;864;-80;436.0413;;
25401;-496;864;-80;436.0413;;
25426;-496;896;-64;436.0413;;
25442;-496;896;-64;436.0413;;
25461;-496;864;-96;436.2156;;
25484;-496;896;-80;436.2156;;
25503;-496;864;-64;436.2156;;
25537;-496;880;-80;436.1284;;
25553;-480;864;-80;436.1284;;
25569;-480;880;-80;435.954;;
25585;-480;880;-80;436.1284;;
25604;-496;864;-80;436.1284;;
25622;-496;880;-80;436.1284;;
25641;-480;864;-80;436.0413;;
25664;-496;896;-96;436.0413;;
25683;-496;880;-80;436.0413;;
25721;-480;880;-96;436.0413;;
25737;-480;864;-112;436.0413;;
25749;-480;864;-112;436.0413;;
25761;-480;864;-80;436.0413;;
25784;-480;848;-96;436.0413;;
25803;-480;864;-64;436.0413;;
25821;-480;880;-80;436.0413;;
25844;-496;880;-64;436.0413;;
25862;-480;880;-80;436.0413;;
25901;-496;864;-80;436.0413;;
25916;-496;864;-80;436.0413;;
25930;-496;896;-112;436.0413;;
25945;-512;864;-80;435.954;;
25965;-480;896;-96;435.8668;;
25982;-480;880;-96;435.8668;;
26001;-480;880;-80;435.8668;;
26025;-496;880;-80;435.8668;;
26042;-512;864;-96;435.8668;;
26081;-480;880;-64;435.954;;
26097;-480;896;-80;435.8668;;
26109;-464;880;-80;435.8668;;
26124;-480;864;-80;435.954;;
26144;-480;864;-80;435.954;;
26163;-480;864;-80;436.0413;;
26180;-480;864;-64;436.0413;;
26204;-496;864;-96;436.0413;;
26224;-512;864;-80;436.0413;;
26241;-496;880;-80;436.0413;;
26273;-480;880;-64;435.954;;
26289;-496;880;-80;435.8668;;
26305;-496;880;-80;435.954;;
26324;-480;864;-96;435.954;;
26342;-496;864;-80;435.954;;
26360;-496;864;-64;435.954;;
26385;-464;864;-96;436.2156;;
26402;-496;880;-80;436.1284;;
26420;-496;864;-64;435.8668;;
26456;-480;880;-80;436.2156;;
26470;-480;880;-80;436.2156;;
26485;-480;880;-80;436.1284;;
26504;-528;864;-96;436.1284;;
26523;-496;864;-64;436.1284;;
26541;-496;864;-64;436.0413;;
26564;-480;880;-80;436.0413;;
26586;-480;880;-80;436.0413;;
26601;-464;864;-80;436.0413;;
26638;-496;864;-80;435.954;;
26653;-496;864;-80;435.954;;
26669;-464;864;-64;435.954;;
26685;-480;880;-64;435.8668;;
26703;-496;864;-80;435.8668;;
26720;-464;880;-64;435.8668;;
26744;-480;880;-80;435.8668;;
26763;-496;880;-80;435.8668;;
26780;-496;880;-80;435.8668;;
26817;-512;880;-64;435.8668;;
26829;-496;848;-80;435.8668;;
26841;-496;848;-80;435.8668;;
26864;-480;880;-80;435.8668;;
26883;-480;880;-80;435.954;;
26901;-480;880;-96;435.954;;
26925;-480;880;-64;435.8668;;
26942;-480;880;-64;435.8668;;
26960;-480;864;-96;435.8668;;
26984;-464;880;-80;435.8668;;
27009;-480;896;-64;435.8668;;
27021;-480;896;-64;435.8668;;
27044;-496;864;-80;435.8668;;
27066;-480;880;-80;435.8668;;
27081;-480;880;-80;435.8668;;
27104;-496;864;-80;435.8668;;
27122;-496;880;-64;435.8668;;
27140;-496;896;-80;435.8668;;
27164;-464;864;-80;435.7797;;
27197;-480;880;-80;435.7797;;
27213;-480;880;-64;436.0413;;
27229;-480;880;-64;436.0413;;
27245;-480;864;-64;435.8668;;
27261;-496;880;-80;435.8668;;
27284;-496;880;-64;436.1284;;
27303;-480;880;-80;436.1284;;
27320;-480;880;-80;436.1284;;
27345;-512;864;-64;436.0413;;
27485;-512;880;-80;436.0413;;
27501;-496;864;-80;435.954;;
27517;-496;864;-80;435.8668;;
27533;-496;880;-80;435.8668;;
27548;-496;864;-64;435.8668;;
27562;-496;864;-64;435.7797;;
27577;-496;864;-80;435.7797;;
27594;-480;880;-80;435.7797;;
27609;-496;880;-64;435.7797;;
27645;-496;880;-80;435.7797;;
27661;-496;880;-80;435.7797;;
27677;-496;880;-96;435.7797;;
27693;-480;880;-80;435.7797;;
27705;-480;880;-80;435.7797;;
27717;-480;880;-80;435.7797;;
27733;-496;896;-80;435.7797;;
27748;-464;864;-64;435.8668;;
27764;-464;864;-64;435.8668;;
27801;-480;880;-80;436.0413;;
27813;-496;896;-64;435.7797;;
27825;-496;896;-64;435.6951;;
27843;-480;864;-64;435.6951;;
27861;-480;880;-80;435.8668;;
27884;-464;864;-80;435.8668;;
27903;-480;880;-64;435.954;;
27920;-496;880;-80;435.954;;
27945;-480;864;-80;436.0413;;
27980;-480;880;-64;436.0413;;
27994;-480;880;-64;436.0413;;
28009;-480;896;-80;436.0413;;
28026;-496;864;-80;435.954;;
28041;-512;864;-80;435.954;;
28065;-480;864;-96;435.954;;
28082;-480;864;-80;435.8668;;
28100;-480;880;-80;435.8668;;
28124;-496;864;-80;435.8668;;
28142;-480;880;-80;435.8668;;
28177;-496;864;-80;435.7797;;
28193;-480;880;-80;435.7797;;
28209;-480;880;-64;435.8668;;
28221;-496;880;-64;435.7797;;
28244;-480;880;-64;435.6951;;
28264;-496;864;-80;435.6951;;
28281;-496;864;-80;435.6951;;
28305;-480;880;-80;435.6951;;
28322;-480;880;-80;435.6951;;
28357;-496;864;-64;435.6951;;
28373;-480;864;-96;435.7797;;
28389;-480;880;-80;435.6951;;
28401;-480;880;-80;435.6951;;
28424;-480;864;-80;435.7797;;
28443;-480;848;-64;435.6951;;
28461;-496;864;-80;435.7797;;
28484;-464;880;-64;435.7797;;
28502;-496;864;-80;435.7797;;
28537;-480;864;-80;435.6951;;
28553;-480;880;-64;435.6951;;
28569;-480;880;-64;435.6951;;
28581;-496;880;-64;435.954;;
28605;-480;880;-80;435.7797;;
28622;-480;864;-80;435.954;;
28640;-480;880;-96;435.954;;
28664;-480;864;-96;435.954;;
28683;-480;880;-80;436.0413;;
28721;-480;880;-64;435.954;;
28737;-480;864;-96;435.954;;
28749;-480;864;-96;435.954;;
28765;-480;880;-80;435.954;;
28784;-480;864;-80;435.8668;;
28802;-496;896;-96;435.954;;
28820;-496;864;-80;435.8668;;
28845;-496;880;-80;435.954;;
28862;-496;864;-48;435.8668;;
28885;-496;880;-64;435.8668;;
28909;-480;880;-80;435.8668;;
28925;-464;880;-80;435.8668;;
28941;-480;864;-80;435.8668;;
28964;-496;880;-80;435.8668;;
28984;-464;864;-80;435.8668;;
29001;-464;864;-80;435.7797;;
29025;-496;896;-64;435.7797;;
29042;-496;896;-64;435.7797;;
29060;-496;896;-64;435.7797;;
29092;-512;864;-80;435.7797;;
29106;-512;864;-48;435.6951;;
29121;-512;864;-48;435.6951;;
29144;-496;880;-96;435.6951;;
29162;-496;880;-64;435.6951;;
29180;-480;896;-64;435.6951;;
29204;-480;864;-80;435.6951;;
29222;-480;880;-64;435.8668;;
29240;-496;880;-64;435.8668;;
29273;-496;896;-64;435.8668;;
29290;-480;864;-64;435.8668;;
29305;-480;864;-64;435.6951;;
29325;-480;864;-64;435.6079;;
29343;-480;880;-80;435.7797;;
29361;-480;864;-80;435.8668;;
29385;-480;864;-80;435.7797;;
29403;-496;880;-96;435.7797;;
29420;-496;896;-80;435.8668;;
29457;-496;864;-96;435.8668;;
29469;-496;864;-96;435.8668;;
29481;-480;880;-64;435.8668;;
29504;-480;864;-80;435.8668;;
29522;-480;864;-80;435.8668;;
29541;-496;880;-64;435.8668;;
29564;-480;880;-80;435.8668;;
29583;-480;896;-80;435.8668;;
29601;-496;864;-64;435.8668;;
29637;-496;880;-80;435.8668;;
29653;-496;880;-80;435.8668;;
29669;-480;880;-64;435.8668;;
29685;-480;880;-80;435.8668;;
29703;-496;880;-80;435.8668;;
29721;-496;880;-80;435.8668;;
29744;-480;880;-80;435.8668;;
29763;-496;880;-80;435.8668;;
29780;-496;880;-80;435.7797;;
29817;-480;880;-80;435.7797;;
29829;-480;880;-64;435.6951;;
29845;-480;880;-64;435.6951;;
29864;-480;880;-64;435.6951;;
29883;-480;880;-80;435.6951;;
29901;-480;864;-64;435.7797;;
29924;-496;880;-80;435.7797;;
29942;-480;880;-80;435.8668;;
29961;-480;848;-80;435.7797;;
29997;-480;880;-80;435.8668;;
30009;-512;864;-64;435.8668;;
30025;-512;864;-64;435.8668;;
30044;-480;864;-64;435.7797;;
30062;-480;880;-64;435.8668;;
30080;-480;880;-80;435.8668;;
30104;-496;880;-80;435.8668;;
30122;-480;896;-80;436.3028;;
30140;-480;880;-80;436.2156;;
30165;-480;880;-64;436.2156;;
30189;-480;880;-80;436.1284;;
30201;-480;864;-96;436.0413;;
30224;-480;864;-64;436.0413;;
30243;-464;864;-80;436.0413;;
30260;-480;864;-80;435.6951;;
30285;-512;880;-96;436.1284;;
30303;-480;880;-80;436.1284;;
30321;-464;864;-96;436.1284;;
30345;-496;880;-64;436.2156;;
30493;-480;848;-80;436.1284;;
30509;-480;864;-64;436.1284;;
30525;-480;880;-48;436.0413;;
30536;-480;880;-48;436.0413;;
30550;-496;880;-64;436.0413;;
30565;-480;880;-112;436.0413;;
30582;-480;880;-112;436.0413;;
30597;-480;880;-80;436.0413;;
30609;-480;864;-64;436.0413;;
30645;-496;880;-80;436.0413;;
30657;-480;880;-64;435.954;;
30673;-480;880;-80;435.954;;
30689;-480;880;-80;435.954;;
30705;-480;880;-80;435.954;;
30717;-480;880;-80;435.954;;
30732;-480;864;-80;435.954;;
30746;-480;864;-80;435.954;;
30765;-480;912;-96;435.954;;
30801;-480;864;-80;436.2156;;
30817;-496;880;-80;436.2156;;
30833;-480;880;-80;436.1284;;
30849;-480;880;-80;436.1284;;
30861;-496;880;-64;436.0413;;
30884;-480;880;-96;436.0413;;
30903;-480;864;-64;436.0413;;
30920;-480;864;-80;436.1284;;
30945;-480;864;-96;436.0413;;
30981;-464;880;-80;436.0413;;
30996;-496;864;-64;436.0413;;
31014;-496;864;-64;436.0413;;
31029;-496;880;-80;436.0413;;
31042;-464;896;-80;436.0413;;
31065;-496;864;-80;436.0413;;
31082;-496;880;-96;436.0413;;
31101;-464;864;-64;436.0413;;
31124;-480;864;-80;436.0413;;
31161;-480;864;-80;436.0413;;
31177;-480;864;-80;436.0413;;
31193;-480;880;-64;436.0413;;
31209;-464;864;-80;436.0413;;
31221;-464;864;-80;436.0413;;
31244;-480;864;-80;436.0413;;
31263;-480;880;-80;435.954;;
31281;-480;880;-80;435.954;;
31305;-480;880;-80;435.954;;
31322;-480;880;-80;435.954;;
31357;-480;880;-80;435.8668;;
31373;-480;880;-64;435.8668;;
31389;-496;880;-64;435.8668;;
31401;-496;880;-64;435.8668;;
31426;-480;864;-80;435.8668;;
31442;-496;864;-80;435.8668;;
31461;-496;880;-80;435.8668;;
31485;-480;880;-64;436.0413;;
31502;-496;880;-80;435.8668;;
31537;-496;880;-80;435.8668;;
31553;-480;880;-80;435.8668;;
31569;-480;880;-80;436.1284;;
31581;-480;880;-64;436.0413;;
31605;-480;880;-64;436.0413;;
31623;-480;880;-80;436.1284;;
31640;-480;880;-96;436.0413;;
31665;-496;880;-80;436.0413;;
31682;-496;880;-80;436.0413;;
31721;-480;880;-64;436.0413;;
31736;-480;864;-80;436.0413;;
31750;-480;864;-80;436.1284;;
31765;-480;880;-80;436.1284;;
31785;-480;880;-64;436.0413;;
31802;-480;864;-80;436.0413;;
31821;-496;864;-80;436.0413;;
31844;-480;864;-64;435.954;;
31862;-480;896;-80;435.954;;
31901;-480;864;-80;435.8668;;
31917;-480;864;-80;435.8668;;
31933;-496;880;-80;435.8668;;
31949;-480;864;-80;435.954;;
31965;-480;880;-96;435.8668;;
31983;-496;880;-80;435.954;;
32000;-496;880;-80;435.8668;;
32024;-480;864;-80;435.8668;;
32043;-480;864;-80;435.8668;;
32081;-464;864;-96;435.8668;;
32097;-480;880;-80;435.7797;;
